AvailabilityZone,BilledCost,BillingAccountId,BillingAccountType,BillingCurrency,BillingPeriodEnd,BillingPeriodStart,ChargeCategory,ChargeClass,ChargeDescription,ChargePeriodEnd,ChargePeriodStart,ConsumedQuantity,ConsumedUnit,ContractedCost,ContractedUnitPrice,EffectiveCost,ListCost,ListUnitPrice,PricingCategory,PricingCurrency,PricingCurrencyContractedUnitPrice,PricingCurrencyEffectiveCost,PricingCurrencyListUnitPrice,PricingQuantity,PricingUnit,ProviderName,PublisherName,RegionId,RegionName,ResourceId,ResourceName,ServiceName,SkuId,SkuPriceId,SubAccountId,SubAccountName,x_ConsumptionModelId,x_CostType,x_Credits,x_CurrencyConversionRate,x_ExportTime,x_Labels,x_Location,x_Project,x_ProjectLabels,x_ServiceId,x_SubscriptionInstanceId,x_SystemLabels,x_Tags
,103.59,01ABCD-234567-89EFGH,BillingAccount,USD,2026-06-01 00:00:00,2026-05-01 00:00:00,Usage,,BigQuery Analysis,2026-05-13 00:00:00,2026-05-12 00:00:00,135.090,tebibyte,103.59,0.766822,103.59,121.57,0.899919,Standard,USD,0.766822,103.59,0.899919,135.090,tebibyte,Google Cloud,Google Cloud,europe-west1,Belgium,//bigquery.googleapis.com/projects/acme-sandbox/locations/europe-west1/datasets/dataset-0293,dataset-0293,BigQuery,D5B1-8E44-70A9,D5B1-8E44-70A9-price,acme-sandbox,Acme Development Sandbox,,regular,[],1.000000,2026-06-02 04:17:33,"[{""Key"":""team"",""Value"":""payments""},{""Key"":""system"",""Value"":""event-bus""}]",europe-west1,"{""Id"":""acme-sandbox"",""Name"":""Acme Development Sandbox"",""Number"":""123456789003""}","[{""Key"":""cost-center"",""Value"":""cc-2087""},{""Key"":""environment"",""Value"":""production""}]",24E6-581D-38E5,,"[{""Key"":""compute.googleapis.com/machine_spec"",""Value"":""n2-standard-4""}]","[{""Key"":""environment"",""Value"":""production"",""x_Inherited"":false,""x_Namespace"":""123456789012/environment""}]"
,141.13,01ABCD-234567-89EFGH,BillingAccount,USD,2026-06-01 00:00:00,2026-05-01 00:00:00,Usage,,Cloud SQL Cloud SQL for PostgreSQL: vCPU,2026-05-13 00:00:00,2026-05-12 00:00:00,396.520,hour,141.13,0.355922,141.13,180.76,0.455866,Standard,USD,0.355922,141.13,0.455866,396.520,hour,Google Cloud,Google Cloud,us-central1,Iowa,//cloudsql.googleapis.com/projects/acme-platform-prod/locations/us-central1/instances/instance-0140,instance-0140,Cloud SQL,4B6D-7C15-9E22,4B6D-7C15-9E22-price,acme-platform-prod,Acme Platform Production,,regular,[],1.000000,2026-06-02 04:17:33,"[{""Key"":""team"",""Value"":""security""},{""Key"":""system"",""Value"":""risk-engine""}]",us-central1,"{""Id"":""acme-platform-prod"",""Name"":""Acme Platform Production"",""Number"":""123456789000""}","[{""Key"":""cost-center"",""Value"":""cc-2087""},{""Key"":""environment"",""Value"":""production""}]",9662-B51E-5089,,"[{""Key"":""compute.googleapis.com/machine_spec"",""Value"":""n2-standard-4""}]","[{""Key"":""environment"",""Value"":""sandbox"",""x_Inherited"":false,""x_Namespace"":""123456789012/environment""}]"
europe-west1-a,21.04,01ABCD-234567-89EFGH,BillingAccount,USD,2026-06-01 00:00:00,2026-05-01 00:00:00,Usage,,Compute Engine N2 Instance Core running,2026-05-13 00:00:00,2026-05-12 00:00:00,531.350,hour,21.04,0.039597,21.04,24.80,0.046674,Standard,USD,0.039597,21.04,0.046674,531.350,hour,Google Cloud,Google Cloud,europe-west1,Belgium,//compute.googleapis.com/projects/acme-payments-prod/zones/europe-west1-a/instances/instance-0121,instance-0121,Compute Engine,2E27-4F75-95CD,2E27-4F75-95CD-price,acme-payments-prod,Acme Payments Production,,regular,[],1.000000,2026-06-02 04:17:33,"[{""Key"":""team"",""Value"":""payments""},{""Key"":""system"",""Value"":""event-bus""}]",europe-west1,"{""Id"":""acme-payments-prod"",""Name"":""Acme Payments Production"",""Number"":""123456789001""}","[{""Key"":""cost-center"",""Value"":""cc-2087""},{""Key"":""environment"",""Value"":""production""}]",6F81-5844-456A,,"[{""Key"":""compute.googleapis.com/machine_spec"",""Value"":""n2-standard-4""}]","[{""Key"":""environment"",""Value"":""production"",""x_Inherited"":false,""x_Namespace"":""123456789012/environment""}]"
,139.63,01ABCD-234567-89EFGH,BillingAccount,USD,2026-06-01 00:00:00,2026-05-01 00:00:00,Usage,,Cloud Storage Standard Storage EU,2026-05-13 00:00:00,2026-05-12 00:00:00,335.820,gibibyte month,139.63,0.415788,139.63,160.50,0.477935,Standard,USD,0.415788,139.63,0.477935,335.820,gibibyte month,Google Cloud,Google Cloud,us-east4,Northern Virginia,//storage.googleapis.com/projects/acme-data-prod/locations/us-east4/buckets/bucket-0281,bucket-0281,Cloud Storage,E5F0-6A48-F9C1,E5F0-6A48-F9C1-price,acme-data-prod,Acme Data Analytics,,regular,[],1.000000,2026-06-02 04:17:33,"[{""Key"":""team"",""Value"":""security""},{""Key"":""system"",""Value"":""ledger""}]",us-east4,"{""Id"":""acme-data-prod"",""Name"":""Acme Data Analytics"",""Number"":""123456789002""}","[{""Key"":""cost-center"",""Value"":""cc-2087""},{""Key"":""environment"",""Value"":""production""}]",95FF-2EF5-5EA1,,"[{""Key"":""compute.googleapis.com/machine_spec"",""Value"":""n2-standard-4""}]","[{""Key"":""environment"",""Value"":""staging"",""x_Inherited"":false,""x_Namespace"":""123456789012/environment""}]"
,77.76,01ABCD-234567-89EFGH,BillingAccount,USD,2026-06-01 00:00:00,2026-05-01 00:00:00,Usage,,Cloud Storage Standard Storage EU,2026-05-13 00:00:00,2026-05-12 00:00:00,224.540,gibibyte month,77.76,0.346308,77.76,100.90,0.449363,Standard,USD,0.346308,77.76,0.449363,224.540,gibibyte month,Google Cloud,Google Cloud,europe-west4,Netherlands,//storage.googleapis.com/projects/acme-payments-prod/locations/europe-west4/buckets/bucket-0156,bucket-0156,Cloud Storage,E5F0-6A48-F9C1,E5F0-6A48-F9C1-price,acme-payments-prod,Acme Payments Production,,regular,[],1.000000,2026-06-02 04:17:33,[],europe-west4,"{""Id"":""acme-payments-prod"",""Name"":""Acme Payments Production"",""Number"":""123456789001""}","[{""Key"":""cost-center"",""Value"":""cc-2087""},{""Key"":""environment"",""Value"":""production""}]",95FF-2EF5-5EA1,,"[{""Key"":""compute.googleapis.com/machine_spec"",""Value"":""n2-standard-4""}]",[]
us-central1-a,0.00,01ABCD-234567-89EFGH,BillingAccount,USD,2026-06-01 00:00:00,2026-05-01 00:00:00,Usage,,Compute Engine usage covered by Committed use discount: N2 vCPU (3 year),2026-05-13 00:00:00,2026-05-12 00:00:00,13.030,hour,16.50,1.266309,16.50,26.61,2.042210,Committed,USD,1.266309,16.50,2.042210,13.030,hour,Google Cloud,Google Cloud,us-central1,Iowa,//compute.googleapis.com/projects/acme-data-prod/zones/us-central1-a/instances/instance-0915,instance-0915,Compute Engine,2E27-4F75-95CD,2E27-4F75-95CD-price,acme-data-prod,Acme Data Analytics,,regular,"[{""Id"":""cud-compute-n2-3yr-us-central1"",""FullName"":""Committed use discount: N2 vCPU (3 year)"",""Type"":""COMMITTED_USAGE_DISCOUNT"",""Name"":""Committed use discount: N2 vCPU (3 year)"",""Amount"":-10.11}]",1.000000,2026-06-02 04:17:33,"[{""Key"":""team"",""Value"":""data-eng""},{""Key"":""system"",""Value"":""ledger""}]",us-central1,"{""Id"":""acme-data-prod"",""Name"":""Acme Data Analytics"",""Number"":""123456789002""}","[{""Key"":""cost-center"",""Value"":""cc-2087""},{""Key"":""environment"",""Value"":""production""}]",6F81-5844-456A,,"[{""Key"":""compute.googleapis.com/machine_spec"",""Value"":""n2-standard-4""}]","[{""Key"":""environment"",""Value"":""sandbox"",""x_Inherited"":false,""x_Namespace"":""123456789012/environment""}]"
,23.57,01ABCD-234567-89EFGH,BillingAccount,USD,2026-06-01 00:00:00,2026-05-01 00:00:00,Usage,,"Confluent, Inc. — Confluent Cloud eCKU",2026-05-13 00:00:00,2026-05-12 00:00:00,939.660,hour,23.57,0.025084,23.57,0.00,0.000000,Standard,USD,0.025084,23.57,0.000000,939.660,hour,Google Cloud,"Confluent, Inc.",us-east4,Northern Virginia,//cloudcommerceconsumerprocurement.googleapis.com/projects/acme-data-prod/locations/us-east4/clusters/cluster-0543,cluster-0543,Confluent Cloud,B8D2-1F35-6C07,B8D2-1F35-6C07-price,acme-data-prod,Acme Data Analytics,,regular,[],1.000000,2026-06-02 04:17:33,"[{""Key"":""team"",""Value"":""data-eng""},{""Key"":""system"",""Value"":""risk-engine""}]",us-east4,"{""Id"":""acme-data-prod"",""Name"":""Acme Data Analytics"",""Number"":""123456789002""}","[{""Key"":""cost-center"",""Value"":""cc-2087""},{""Key"":""environment"",""Value"":""production""}]",C0AF-0C4B-3A1D,,"[{""Key"":""compute.googleapis.com/machine_spec"",""Value"":""n2-standard-4""}]","[{""Key"":""environment"",""Value"":""sandbox"",""x_Inherited"":false,""x_Namespace"":""123456789012/environment""}]"
,68.38,01ABCD-234567-89EFGH,BillingAccount,USD,2026-06-01 00:00:00,2026-05-01 00:00:00,Usage,,BigQuery Analysis,2026-05-14 00:00:00,2026-05-13 00:00:00,12.340,tebibyte,68.38,5.541329,68.38,79.36,6.431118,Standard,USD,5.541329,68.38,6.431118,12.340,tebibyte,Google Cloud,Google Cloud,europe-west4,Netherlands,//bigquery.googleapis.com/projects/acme-sandbox/locations/europe-west4/datasets/dataset-0236,dataset-0236,BigQuery,D5B1-8E44-70A9,D5B1-8E44-70A9-price,acme-sandbox,Acme Development Sandbox,,regular,[],1.000000,2026-06-02 04:17:33,"[{""Key"":""team"",""Value"":""payments""},{""Key"":""system"",""Value"":""api-gateway""}]",europe-west4,"{""Id"":""acme-sandbox"",""Name"":""Acme Development Sandbox"",""Number"":""123456789003""}","[{""Key"":""cost-center"",""Value"":""cc-2087""},{""Key"":""environment"",""Value"":""production""}]",24E6-581D-38E5,,"[{""Key"":""compute.googleapis.com/machine_spec"",""Value"":""n2-standard-4""}]","[{""Key"":""environment"",""Value"":""production"",""x_Inherited"":false,""x_Namespace"":""123456789012/environment""}]"
,104.82,01ABCD-234567-89EFGH,BillingAccount,USD,2026-06-01 00:00:00,2026-05-01 00:00:00,Usage,,Cloud SQL Cloud SQL for PostgreSQL: vCPU,2026-05-14 00:00:00,2026-05-13 00:00:00,32.610,hour,104.82,3.214351,104.82,125.41,3.845753,Standard,USD,3.214351,104.82,3.845753,32.610,hour,Google Cloud,Google Cloud,asia-southeast1,Singapore,//cloudsql.googleapis.com/projects/acme-data-prod/locations/asia-southeast1/instances/instance-0138,instance-0138,Cloud SQL,4B6D-7C15-9E22,4B6D-7C15-9E22-price,acme-data-prod,Acme Data Analytics,,regular,[],1.000000,2026-06-02 04:17:33,[],asia-southeast1,"{""Id"":""acme-data-prod"",""Name"":""Acme Data Analytics"",""Number"":""123456789002""}","[{""Key"":""cost-center"",""Value"":""cc-2087""},{""Key"":""environment"",""Value"":""production""}]",9662-B51E-5089,,"[{""Key"":""compute.googleapis.com/machine_spec"",""Value"":""n2-standard-4""}]",[]
us-east4-a,25.62,01ABCD-234567-89EFGH,BillingAccount,USD,2026-06-01 00:00:00,2026-05-01 00:00:00,Usage,,Compute Engine N2 Instance Core running,2026-05-14 00:00:00,2026-05-13 00:00:00,18.090,hour,25.62,1.416252,25.62,32.96,1.822001,Standard,USD,1.416252,25.62,1.822001,18.090,hour,Google Cloud,Google Cloud,us-east4,Northern Virginia,//compute.googleapis.com/projects/acme-platform-prod/zones/us-east4-a/instances/instance-0149,instance-0149,Compute Engine,2E27-4F75-95CD,2E27-4F75-95CD-price,acme-platform-prod,Acme Platform Production,,regular,[],1.000000,2026-06-02 04:17:33,"[{""Key"":""team"",""Value"":""data-eng""},{""Key"":""system"",""Value"":""event-bus""}]",us-east4,"{""Id"":""acme-platform-prod"",""Name"":""Acme Platform Production"",""Number"":""123456789000""}","[{""Key"":""cost-center"",""Value"":""cc-2087""},{""Key"":""environment"",""Value"":""production""}]",6F81-5844-456A,,"[{""Key"":""compute.googleapis.com/machine_spec"",""Value"":""n2-standard-4""}]","[{""Key"":""environment"",""Value"":""sandbox"",""x_Inherited"":false,""x_Namespace"":""123456789012/environment""}]"
,112.14,01ABCD-234567-89EFGH,BillingAccount,USD,2026-06-01 00:00:00,2026-05-01 00:00:00,Usage,,Cloud Storage Standard Storage EU,2026-05-14 00:00:00,2026-05-13 00:00:00,658.630,gibibyte month,112.14,0.170263,112.14,122.66,0.186235,Standard,USD,0.170263,112.14,0.186235,658.630,gibibyte month,Google Cloud,Google Cloud,asia-southeast1,Singapore,//storage.googleapis.com/projects/acme-data-prod/locations/asia-southeast1/buckets/bucket-0424,bucket-0424,Cloud Storage,E5F0-6A48-F9C1,E5F0-6A48-F9C1-price,acme-data-prod,Acme Data Analytics,,regular,[],1.000000,2026-06-02 04:17:33,"[{""Key"":""team"",""Value"":""platform""},{""Key"":""system"",""Value"":""risk-engine""}]",asia-southeast1,"{""Id"":""acme-data-prod"",""Name"":""Acme Data Analytics"",""Number"":""123456789002""}","[{""Key"":""cost-center"",""Value"":""cc-2087""},{""Key"":""environment"",""Value"":""production""}]",95FF-2EF5-5EA1,,"[{""Key"":""compute.googleapis.com/machine_spec"",""Value"":""n2-standard-4""}]","[{""Key"":""environment"",""Value"":""production"",""x_Inherited"":false,""x_Namespace"":""123456789012/environment""}]"
,70.11,01ABCD-234567-89EFGH,BillingAccount,USD,2026-06-01 00:00:00,2026-05-01 00:00:00,Usage,,BigQuery Analysis,2026-05-14 00:00:00,2026-05-13 00:00:00,71.200,tebibyte,70.11,0.984691,70.11,91.91,1.290871,Standard,USD,0.984691,70.11,1.290871,71.200,tebibyte,Google Cloud,Google Cloud,europe-west4,Netherlands,//bigquery.googleapis.com/projects/acme-data-prod/locations/europe-west4/datasets/dataset-0330,dataset-0330,BigQuery,D5B1-8E44-70A9,D5B1-8E44-70A9-price,acme-data-prod,Acme Data Analytics,,regular,[],1.000000,2026-06-02 04:17:33,"[{""Key"":""team"",""Value"":""data-eng""},{""Key"":""system"",""Value"":""event-bus""}]",europe-west4,"{""Id"":""acme-data-prod"",""Name"":""Acme Data Analytics"",""Number"":""123456789002""}","[{""Key"":""cost-center"",""Value"":""cc-2087""},{""Key"":""environment"",""Value"":""production""}]",24E6-581D-38E5,,"[{""Key"":""compute.googleapis.com/machine_spec"",""Value"":""n2-standard-4""}]","[{""Key"":""environment"",""Value"":""sandbox"",""x_Inherited"":false,""x_Namespace"":""123456789012/environment""}]"
,133.74,01ABCD-234567-89EFGH,BillingAccount,USD,2026-06-01 00:00:00,2026-05-01 00:00:00,Usage,,Cloud Run Cloud Run CPU Allocation Time,2026-05-14 00:00:00,2026-05-13 00:00:00,562.420,second,133.74,0.237794,133.74,158.29,0.281444,Standard,USD,0.237794,133.74,0.281444,562.420,second,Google Cloud,Google Cloud,asia-southeast1,Singapore,//run.googleapis.com/projects/acme-data-prod/locations/asia-southeast1/services/service-0372,service-0372,Cloud Run,A1C3-9B27-4D65,A1C3-9B27-4D65-price,acme-data-prod,Acme Data Analytics,,regular,[],1.000000,2026-06-02 04:17:33,"[{""Key"":""team"",""Value"":""data-eng""},{""Key"":""system"",""Value"":""risk-engine""}]",asia-southeast1,"{""Id"":""acme-data-prod"",""Name"":""Acme Data Analytics"",""Number"":""123456789002""}","[{""Key"":""cost-center"",""Value"":""cc-2087""},{""Key"":""environment"",""Value"":""production""}]",152E-C115-5142,,"[{""Key"":""compute.googleapis.com/machine_spec"",""Value"":""n2-standard-4""}]","[{""Key"":""environment"",""Value"":""staging"",""x_Inherited"":false,""x_Namespace"":""123456789012/environment""}]"
us-central1-a,0.00,01ABCD-234567-89EFGH,BillingAccount,USD,2026-06-01 00:00:00,2026-05-01 00:00:00,Usage,,Compute Engine usage covered by Committed use discount: N2 vCPU (3 year),2026-05-14 00:00:00,2026-05-13 00:00:00,23.350,hour,16.03,0.686510,16.03,25.85,1.107066,Committed,USD,0.686510,16.03,1.107066,23.350,hour,Google Cloud,Google Cloud,us-central1,Iowa,//compute.googleapis.com/projects/acme-platform-prod/zones/us-central1-a/instances/instance-0913,instance-0913,Compute Engine,2E27-4F75-95CD,2E27-4F75-95CD-price,acme-platform-prod,Acme Platform Production,,regular,"[{""Id"":""cud-compute-n2-3yr-us-central1"",""FullName"":""Committed use discount: N2 vCPU (3 year)"",""Type"":""COMMITTED_USAGE_DISCOUNT"",""Name"":""Committed use discount: N2 vCPU (3 year)"",""Amount"":-9.82}]",1.000000,2026-06-02 04:17:33,"[{""Key"":""team"",""Value"":""platform""},{""Key"":""system"",""Value"":""event-bus""}]",us-central1,"{""Id"":""acme-platform-prod"",""Name"":""Acme Platform Production"",""Number"":""123456789000""}","[{""Key"":""cost-center"",""Value"":""cc-2087""},{""Key"":""environment"",""Value"":""production""}]",6F81-5844-456A,,"[{""Key"":""compute.googleapis.com/machine_spec"",""Value"":""n2-standard-4""}]","[{""Key"":""environment"",""Value"":""sandbox"",""x_Inherited"":false,""x_Namespace"":""123456789012/environment""}]"
,20.16,01ABCD-234567-89EFGH,BillingAccount,USD,2026-06-01 00:00:00,2026-05-01 00:00:00,Usage,,"Confluent, Inc. — Confluent Cloud eCKU",2026-05-14 00:00:00,2026-05-13 00:00:00,234877.140,hour,20.16,0.000086,20.16,0.00,0.000000,Standard,USD,0.000086,20.16,0.000000,234877.140,hour,Google Cloud,"Confluent, Inc.",asia-southeast1,Singapore,//cloudcommerceconsumerprocurement.googleapis.com/projects/acme-platform-prod/locations/asia-southeast1/clusters/cluster-0516,cluster-0516,Confluent Cloud,B8D2-1F35-6C07,B8D2-1F35-6C07-price,acme-platform-prod,Acme Platform Production,,regular,[],1.000000,2026-06-02 04:17:33,"[{""Key"":""team"",""Value"":""security""},{""Key"":""system"",""Value"":""ledger""}]",asia-southeast1,"{""Id"":""acme-platform-prod"",""Name"":""Acme Platform Production"",""Number"":""123456789000""}","[{""Key"":""cost-center"",""Value"":""cc-2087""},{""Key"":""environment"",""Value"":""production""}]",C0AF-0C4B-3A1D,,"[{""Key"":""compute.googleapis.com/machine_spec"",""Value"":""n2-standard-4""}]","[{""Key"":""environment"",""Value"":""production"",""x_Inherited"":false,""x_Namespace"":""123456789012/environment""}]"
,47.65,01ABCD-234567-89EFGH,BillingAccount,USD,2026-06-01 00:00:00,2026-05-01 00:00:00,Usage,,BigQuery Analysis,2026-05-15 00:00:00,2026-05-14 00:00:00,142.210,tebibyte,47.65,0.335068,47.65,58.49,0.411293,Standard,USD,0.335068,47.65,0.411293,142.210,tebibyte,Google Cloud,Google Cloud,asia-southeast1,Singapore,//bigquery.googleapis.com/projects/acme-platform-prod/locations/asia-southeast1/datasets/dataset-0217,dataset-0217,BigQuery,D5B1-8E44-70A9,D5B1-8E44-70A9-price,acme-platform-prod,Acme Platform Production,,regular,[],1.000000,2026-06-02 04:17:33,"[{""Key"":""team"",""Value"":""payments""},{""Key"":""system"",""Value"":""event-bus""}]",asia-southeast1,"{""Id"":""acme-platform-prod"",""Name"":""Acme Platform Production"",""Number"":""123456789000""}","[{""Key"":""cost-center"",""Value"":""cc-2087""},{""Key"":""environment"",""Value"":""production""}]",24E6-581D-38E5,,"[{""Key"":""compute.googleapis.com/machine_spec"",""Value"":""n2-standard-4""}]","[{""Key"":""environment"",""Value"":""production"",""x_Inherited"":false,""x_Namespace"":""123456789012/environment""}]"
,46.99,01ABCD-234567-89EFGH,BillingAccount,USD,2026-06-01 00:00:00,2026-05-01 00:00:00,Usage,,BigQuery Analysis,2026-05-15 00:00:00,2026-05-14 00:00:00,452.050,tebibyte,46.99,0.103949,46.99,57.71,0.127663,Standard,USD,0.103949,46.99,0.127663,452.050,tebibyte,Google Cloud,Google Cloud,us-east4,Northern Virginia,//bigquery.googleapis.com/projects/acme-sandbox/locations/us-east4/datasets/dataset-0452,dataset-0452,BigQuery,D5B1-8E44-70A9,D5B1-8E44-70A9-price,acme-sandbox,Acme Development Sandbox,,regular,[],1.000000,2026-06-02 04:17:33,"[{""Key"":""team"",""Value"":""security""},{""Key"":""system"",""Value"":""ledger""}]",us-east4,"{""Id"":""acme-sandbox"",""Name"":""Acme Development Sandbox"",""Number"":""123456789003""}","[{""Key"":""cost-center"",""Value"":""cc-2087""},{""Key"":""environment"",""Value"":""production""}]",24E6-581D-38E5,,"[{""Key"":""compute.googleapis.com/machine_spec"",""Value"":""n2-standard-4""}]","[{""Key"":""environment"",""Value"":""sandbox"",""x_Inherited"":false,""x_Namespace"":""123456789012/environment""}]"
,156.25,01ABCD-234567-89EFGH,BillingAccount,USD,2026-06-01 00:00:00,2026-05-01 00:00:00,Usage,,BigQuery Analysis,2026-05-15 00:00:00,2026-05-14 00:00:00,27.100,tebibyte,156.25,5.765683,156.25,180.79,6.671218,Standard,USD,5.765683,156.25,6.671218,27.100,tebibyte,Google Cloud,Google Cloud,europe-west4,Netherlands,//bigquery.googleapis.com/projects/acme-data-prod/locations/europe-west4/datasets/dataset-0283,dataset-0283,BigQuery,D5B1-8E44-70A9,D5B1-8E44-70A9-price,acme-data-prod,Acme Data Analytics,,regular,[],1.000000,2026-06-02 04:17:33,"[{""Key"":""team"",""Value"":""platform""},{""Key"":""system"",""Value"":""risk-engine""}]",europe-west4,"{""Id"":""acme-data-prod"",""Name"":""Acme Data Analytics"",""Number"":""123456789002""}","[{""Key"":""cost-center"",""Value"":""cc-2087""},{""Key"":""environment"",""Value"":""production""}]",24E6-581D-38E5,,"[{""Key"":""compute.googleapis.com/machine_spec"",""Value"":""n2-standard-4""}]","[{""Key"":""environment"",""Value"":""sandbox"",""x_Inherited"":false,""x_Namespace"":""123456789012/environment""}]"
,99.72,01ABCD-234567-89EFGH,BillingAccount,USD,2026-06-01 00:00:00,2026-05-01 00:00:00,Usage,,Google Kubernetes Engine Autopilot Pod vCPU,2026-05-15 00:00:00,2026-05-14 00:00:00,521.350,hour,99.72,0.191273,99.72,115.84,0.222192,Standard,USD,0.191273,99.72,0.222192,521.350,hour,Google Cloud,Google Cloud,us-central1,Iowa,//container.googleapis.com/projects/acme-payments-prod/locations/us-central1/clusters/cluster-0445,cluster-0445,Google Kubernetes Engine,7F3A-2C68-B04D,7F3A-2C68-B04D-price,acme-payments-prod,Acme Payments Production,,regular,[],1.000000,2026-06-02 04:17:33,[],us-central1,"{""Id"":""acme-payments-prod"",""Name"":""Acme Payments Production"",""Number"":""123456789001""}","[{""Key"":""cost-center"",""Value"":""cc-2087""},{""Key"":""environment"",""Value"":""production""}]",CCD8-9BF1-090E,,"[{""Key"":""compute.googleapis.com/machine_spec"",""Value"":""n2-standard-4""}]",[]
,57.32,01ABCD-234567-89EFGH,BillingAccount,USD,2026-06-01 00:00:00,2026-05-01 00:00:00,Usage,,Google Kubernetes Engine Autopilot Pod vCPU,2026-05-15 00:00:00,2026-05-14 00:00:00,100.090,hour,57.32,0.572685,57.32,64.11,0.640524,Standard,USD,0.572685,57.32,0.640524,100.090,hour,Google Cloud,Google Cloud,us-central1,Iowa,//container.googleapis.com/projects/acme-platform-prod/locations/us-central1/clusters/cluster-0350,cluster-0350,Google Kubernetes Engine,7F3A-2C68-B04D,7F3A-2C68-B04D-price,acme-platform-prod,Acme Platform Production,,regular,[],1.000000,2026-06-02 04:17:33,"[{""Key"":""team"",""Value"":""security""},{""Key"":""system"",""Value"":""ledger""}]",us-central1,"{""Id"":""acme-platform-prod"",""Name"":""Acme Platform Production"",""Number"":""123456789000""}","[{""Key"":""cost-center"",""Value"":""cc-2087""},{""Key"":""environment"",""Value"":""production""}]",CCD8-9BF1-090E,,"[{""Key"":""compute.googleapis.com/machine_spec"",""Value"":""n2-standard-4""}]","[{""Key"":""environment"",""Value"":""staging"",""x_Inherited"":false,""x_Namespace"":""123456789012/environment""}]"
,154.72,01ABCD-234567-89EFGH,BillingAccount,USD,2026-06-01 00:00:00,2026-05-01 00:00:00,Usage,,Cloud Run Cloud Run CPU Allocation Time,2026-05-15 00:00:00,2026-05-14 00:00:00,238.530,second,154.72,0.648640,154.72,175.63,0.736302,Standard,USD,0.648640,154.72,0.736302,238.530,second,Google Cloud,Google Cloud,us-central1,Iowa,//run.googleapis.com/projects/acme-platform-prod/locations/us-central1/services/service-0398,service-0398,Cloud Run,A1C3-9B27-4D65,A1C3-9B27-4D65-price,acme-platform-prod,Acme Platform Production,,regular,[],1.000000,2026-06-02 04:17:33,"[{""Key"":""team"",""Value"":""security""},{""Key"":""system"",""Value"":""ledger""}]",us-central1,"{""Id"":""acme-platform-prod"",""Name"":""Acme Platform Production"",""Number"":""123456789000""}","[{""Key"":""cost-center"",""Value"":""cc-2087""},{""Key"":""environment"",""Value"":""production""}]",152E-C115-5142,,"[{""Key"":""compute.googleapis.com/machine_spec"",""Value"":""n2-standard-4""}]","[{""Key"":""environment"",""Value"":""production"",""x_Inherited"":false,""x_Namespace"":""123456789012/environment""}]"
us-central1-a,0.00,01ABCD-234567-89EFGH,BillingAccount,USD,2026-06-01 00:00:00,2026-05-01 00:00:00,Usage,,Compute Engine usage covered by Committed use discount: N2 vCPU (3 year),2026-05-15 00:00:00,2026-05-14 00:00:00,12.940,hour,16.66,1.287481,16.66,26.87,2.076507,Committed,USD,1.287481,16.66,2.076507,12.940,hour,Google Cloud,Google Cloud,us-central1,Iowa,//compute.googleapis.com/projects/acme-data-prod/zones/us-central1-a/instances/instance-0907,instance-0907,Compute Engine,2E27-4F75-95CD,2E27-4F75-95CD-price,acme-data-prod,Acme Data Analytics,,regular,"[{""Id"":""cud-compute-n2-3yr-us-central1"",""FullName"":""Committed use discount: N2 vCPU (3 year)"",""Type"":""COMMITTED_USAGE_DISCOUNT"",""Name"":""Committed use discount: N2 vCPU (3 year)"",""Amount"":-10.21}]",1.000000,2026-06-02 04:17:33,[],us-central1,"{""Id"":""acme-data-prod"",""Name"":""Acme Data Analytics"",""Number"":""123456789002""}","[{""Key"":""cost-center"",""Value"":""cc-2087""},{""Key"":""environment"",""Value"":""production""}]",6F81-5844-456A,,"[{""Key"":""compute.googleapis.com/machine_spec"",""Value"":""n2-standard-4""}]",[]
,8.60,01ABCD-234567-89EFGH,BillingAccount,USD,2026-06-01 00:00:00,2026-05-01 00:00:00,Usage,,"Confluent, Inc. — Confluent Cloud eCKU",2026-05-15 00:00:00,2026-05-14 00:00:00,765363.780,hour,8.60,0.000011,8.60,0.00,0.000000,Standard,USD,0.000011,8.60,0.000000,765363.780,hour,Google Cloud,"Confluent, Inc.",europe-west4,Netherlands,//cloudcommerceconsumerprocurement.googleapis.com/projects/acme-payments-prod/locations/europe-west4/clusters/cluster-0545,cluster-0545,Confluent Cloud,B8D2-1F35-6C07,B8D2-1F35-6C07-price,acme-payments-prod,Acme Payments Production,,regular,[],1.000000,2026-06-02 04:17:33,"[{""Key"":""team"",""Value"":""security""},{""Key"":""system"",""Value"":""event-bus""}]",europe-west4,"{""Id"":""acme-payments-prod"",""Name"":""Acme Payments Production"",""Number"":""123456789001""}","[{""Key"":""cost-center"",""Value"":""cc-2087""},{""Key"":""environment"",""Value"":""production""}]",C0AF-0C4B-3A1D,,"[{""Key"":""compute.googleapis.com/machine_spec"",""Value"":""n2-standard-4""}]","[{""Key"":""environment"",""Value"":""staging"",""x_Inherited"":false,""x_Namespace"":""123456789012/environment""}]"
